,acousticness,loudness,energy,explicit
495985,0.784,-10.126,0.33,0
47314,0.728,-18.614,0.181,0
393128,0.0402,-7.69,0.815,0
221176,0.793,-5.522,0.579,0
277015,0.366,-12.64,0.396,0
277028,0.982,-26.927,0.0578,0
260648,0.886,-17.949,0.0943,0
384563,0.0836,-11.889,0.525,0
471690,0.003,-6.263,0.699,0
483156,0.118,-14.047,0.504,0
135591,0.975,-2.5,0.529,0
478934,0.484,-5.519,0.713,0
494643,0.221,-6.301,0.851,0
71873,0.424,-8.632,0.496,0
19037,0.975,-18.118,0.17,0
575484,0.773,-7.114,0.6,0
295846,0.11,-3.268,0.905,0
519623,0.959,-9.936,0.636,0
130590,0.486,-8.899,0.446,0
433908,0.197,-6.447,0.687,0
97376,0.758,-15.916,0.193,0
187126,0.307,-6.67,0.748,0
366307,0.926,-16.377,0.149,0
310548,0.833,-22.389,0.389,0
264904,0.487,-4.876,0.731,1
20176,0.941,-21.459,0.108,0
153404,0.0104,-8.444,0.841,1
273181,0.188,-6.227,0.561,0
323873,0.576,-8.72,0.515,0
88599,0.193,-4.356,0.762,1
525260,0.946,-15.418,0.12,0
397446,0.805,-13.299,0.291,0
247308,0.633,-6.189,0.832,0
281704,0.851,-12.854,0.239,0
214130,0.755,-4.597,0.772,0
403924,0.0586,-6.396,0.869,0
253145,0.0185,-5.483,0.684,0
471311,0.913,-18.018,0.124,0
535739,0.00253,-4.776,0.951,0
572770,0.00831,-9.946,0.677,0
182698,0.232,-16.467,0.506,0
178486,0.00396,-5.157,0.875,1
98602,0.417,-14.582,0.38,0
470815,0.000913,-5.552,0.699,0
389792,0.355,-7.315,0.638,0
505387,0.976,-28.519,0.0203,0
474614,0.0218,-3.403,0.896,0
263872,0.326,-5.121,0.683,0
27266,0.992,-14.251,0.213,0
339934,0.551,-18.093,0.343,0
66951,0.486,-12.703,0.555,1
545491,0.0415,-3.476,0.886,0
272468,0.754,-12.229,0.229,0
554733,0.102,-7.225,0.697,0
262079,0.294,-6.645,0.856,1
370503,0.927,-10.062,0.319,0
157968,0.00905,-2.321,0.993,0
432071,0.00114,-5.086,0.807,0
450822,0.697,-9.188,0.327,0
528233,0.0696,-11.061,0.474,0
525188,0.0469,-15.879,0.588,0
561279,0.000149,-4.98,0.867,0
491264,0.758,-17.288,0.284,0
276665,0.176,-6.055,0.694,0
566293,0.00902,-13.646,0.363,0
260010,0.369,-8.727,0.506,0
412868,0.756,-9.351,0.364,0
306331,0.863,-16.633,0.155,0
503450,0.464,-28.366,0.157,0
275310,0.633,-7.44,0.365,0
576880,0.674,-9.484,0.695,0
181202,0.214,-3.705,0.909,0
524752,0.0292,-6.189,0.948,0
398106,0.429,-10.931,0.533,0
134712,0.876,-5.584,0.517,0
432327,0.592,-11.487,0.445,0
55174,0.982,-16.839,0.287,0
393305,0.171,-9.294,0.778,0
154015,0.977,-18.318,0.0937,0
509110,0.874,-37.41,0.0173,0
416332,0.0436,-4.65,0.671,0
94329,0.875,-12.154,0.332,0
246725,0.984,-17.219,0.208,0
424159,0.969,-10.643,0.188,0
381109,0.283,-2.68,0.979,0
125963,0.382,-10.026,0.468,0
258958,0.0418,-8.032,0.596,0
489243,0.737,-18.554,0.181,0
411276,0.688,-9.046,0.527,0
263889,0.884,-14.634,0.338,0
336346,0.213,-7.553,0.627,0
330537,0.0283,-9.99,0.875,0
500291,0.677,-12.337,0.319,0
355033,0.47,-10.776,0.747,0
299713,0.00543,-12.952,0.589,0
522838,0.00115,-14.192,0.791,0
12007,0.942,-13.215,0.333,0
268694,0.929,-14.381,0.0849,0
284323,0.0856,-3.276,0.777,1
269964,0.934,-15.928,0.162,0
271670,0.746,-13.209,0.338,0
227441,0.33,-6.298,0.847,0
193761,0.666,-8.156,0.561,0
354267,0.759,-25.439,0.0563,0
501866,0.207,-2.699,0.978,0
90553,0.228,-6.909,0.713,0
199346,0.43,-7.141,0.686,0
428879,0.857,-9.073,0.255,0
342180,0.235,-6.738,0.678,0
527311,0.655,-13.045,0.554,0
37234,0.986,-20.65,0.276,0
216678,0.833,-12.451,0.411,0
278489,0.993,-24.6,0.0243,0
568909,0.0534,-3.278,0.941,0
362978,0.224,-12.357,0.478,0
562334,0.0155,-5.62,0.596,0
420925,0.125,-6.556,0.774,0
337869,0.972,-17.799,0.143,0
76070,0.265,-5.305,0.668,0
342953,0.649,-7.461,0.514,0
152634,0.0258,-9.038,0.638,0
334701,0.919,-13.521,0.13,0
555335,0.367,-8.209,0.368,0
1886,0.982,-13.342,0.266,0
557299,0.0605,-3.627,0.788,0
100803,0.414,-10.004,0.531,0
287366,0.962,-23.318,0.152,0
217464,0.827,-7.88,0.291,0
171041,0.297,-6.39,0.419,0
535514,0.00136,-2.862,0.948,0
196291,0.93,-18.825,0.283,0
546627,0.944,-13.217,0.796,0
253115,0.00228,-6.025,0.875,0
464029,0.0566,-6.489,0.757,0
441224,0.682,-14.291,0.256,0
547028,0.67,-17.187,0.335,0
267811,0.749,-8.876,0.426,0
212452,0.995,-16.985,0.116,0
151395,0.0107,-5.45,0.842,0
468491,0.00173,-3.857,0.901,0
278447,0.0659,-2.741,0.976,0
242499,0.0119,-14.09,0.48,0
65055,0.536,-10.833,0.284,0
336424,0.192,-4.324,0.5,0
254776,0.255,-7.057,0.595,0
579699,0.11,-11.594,0.714,0
460661,0.978,-13.132,0.182,0
410179,0.415,-11.442,0.446,0
533012,0.384,-16.503,0.26,0
393472,0.541,-13.043,0.34,0
105310,0.616,-18.667,0.115,0
75874,0.233,-9.017,0.632,0
374241,0.434,-6.376,0.563,0
86458,0.0106,-2.463,0.953,0
477564,0.246,-3.879,0.868,0
526548,0.799,-8.957,0.495,0
322950,0.767,-17.271,0.523,0
355460,0.805,-9.202,0.404,0
264672,0.221,-8.976,0.47,0
256373,0.0449,-6.864,0.904,0
391393,0.497,-13.755,0.261,0
515793,0.993,-9.812,0.174,0
292398,0.784,-6.975,0.612,0
428920,0.77,-11.477,0.57,0
45533,0.0478,-11.616,0.554,0
309490,0.553,-6.77,0.742,0
235817,0.359,-8.027,0.427,0
92021,0.012,-4.828,0.919,0
222889,0.0102,-8.692,0.843,0
449458,0.00189,-4.224,0.917,0
264450,0.38,-6.06,0.619,0
457921,0.0448,-14.233,0.732,0
440921,0.684,-18.819,0.305,0
564502,0.308,-10.632,0.263,0
278484,0.791,-7.662,0.427,0
476241,0.805,-18.11,0.467,0
459129,0.0139,-5.646,0.946,0
533954,0.734,-11.415,0.478,0
77202,0.0792,-5.387,0.797,0
380887,0.00761,-7.639,0.862,0
10768,0.889,-14.089,0.102,0
355573,0.00208,-6.907,0.732,0
384177,0.000133,-9.331,0.796,0
522724,0.655,-7.357,0.668,0
334281,0.743,-13.153,0.308,0
18869,0.994,-18.982,0.107,0
577731,0.734,-18.375,0.163,0
532692,0.858,-11.842,0.333,0
474372,0.00431,-5.94,0.805,0
221604,0.292,-7.114,0.885,0
352441,0.795,-3.522,0.508,0
207496,0.527,-10.492,0.614,0
527825,0.053,-5.025,0.865,0
382308,0.596,-13.3,0.423,1
877,0.544,-16.413,0.329,0
28771,0.582,-9.868,0.715,0
249970,0.379,-14.231,0.665,0
341901,0.51,-5.482,0.716,0
63387,0.162,-5.365,0.784,0
415489,0.0159,-6.655,0.927,0
199265,0.000301,-4.336,0.942,0
409858,0.0243,-14.297,0.288,0
259505,0.481,-13.459,0.532,0
556913,0.0034,-3.455,0.863,0
57863,8.81e-05,-5.291,0.988,0
9252,0.968,-19.41,0.132,0
243108,0.914,-10.601,0.377,0
556921,0.713,-5.296,0.871,0
437121,0.0642,-5.53,0.823,0
38669,0.645,-16.915,0.26,0
86004,0.025,-4.485,0.766,0
90448,0.015,-7.148,0.834,0
160813,0.262,-10.264,0.511,0
282050,0.113,-9.0,0.511,0
97647,0.926,-16.907,0.203,0
132386,0.872,-7.256,0.46,0
193787,0.482,-11.765,0.484,0
920,0.708,-16.399,0.308,0
43811,0.955,-18.271,0.184,0
360207,0.25,-7.079,0.807,0
162359,0.86,-13.479,0.201,0
132481,0.994,-8.088,0.393,0
444934,0.384,-5.46,0.771,0
496607,0.58,-7.004,0.575,0
530353,0.00338,-4.643,0.729,0
314561,0.976,-25.213,0.0341,0
280799,0.69,-17.835,0.258,0
560020,0.0503,-6.748,0.842,1
408380,0.178,-5.533,0.857,0
315876,0.781,-20.36,0.352,0
494526,0.236,-11.167,0.359,0
484430,0.178,-8.931,0.646,0
61015,0.17,-15.585,0.418,0
436751,0.167,-6.065,0.612,0
134932,0.953,-15.085,0.261,0
135022,0.905,-8.954,0.242,0
51803,0.0661,-5.225,0.862,0
470381,0.432,-11.213,0.461,0
385363,0.709,-15.932,0.459,0
391428,0.495,-8.768,0.7,0
130852,0.00503,-4.481,0.962,0
8228,0.958,-10.011,0.42,0
449759,0.0201,-4.559,0.776,0
438098,0.866,-9.32,0.309,0
188813,0.0883,-5.222,0.706,0
397195,0.257,-4.468,0.834,0
153987,0.000964,-4.403,0.928,0
557017,0.0364,-2.502,0.911,0
578582,0.0755,-6.834,0.828,0
250331,0.00014,-7.577,0.929,0
92440,0.288,-4.779,0.721,0
475834,0.162,-9.057,0.42,1
540594,0.302,-14.066,0.344,0
521003,0.648,-10.417,0.652,0
197885,0.401,-7.256,0.39,0
421627,0.834,-7.898,0.408,0
239658,0.981,-31.018,0.0123,0
99217,0.657,-9.33,0.659,0
175261,0.0243,-3.713,0.865,0
21948,0.994,-7.333,0.104,0
91269,0.0317,-6.152,0.809,0
345622,0.0588,-7.157,0.557,0
57462,0.97,-7.154,0.211,0
362502,0.892,-3.536,0.755,0
315363,0.864,-15.468,0.103,0
487164,0.253,-8.964,0.444,0
229413,0.752,-6.491,0.458,0
523684,0.777,-3.633,0.673,0
227851,0.147,-12.729,0.498,0
195709,0.914,-18.979,0.0661,0
131598,0.42,-8.328,0.624,1
408077,0.0484,-13.846,0.603,0
242265,0.577,-10.547,0.54,0
365074,0.408,-4.935,0.915,0
97974,0.364,-4.775,0.847,0
4081,0.994,-8.367,0.263,0
329435,0.0822,-4.621,0.789,0
258841,0.101,-9.691,0.625,0
326096,0.799,-12.832,0.48,0
269506,0.655,-7.478,0.498,0
532624,0.646,-7.444,0.624,0
550210,0.0677,-13.156,0.583,0
287241,0.948,-8.791,0.381,0
470603,0.01,-5.946,0.663,0
568317,0.00732,-3.085,0.924,0
134359,0.959,-5.902,0.492,0
244614,0.424,-12.364,0.453,0
190457,0.975,-15.854,0.158,0
26190,0.993,-25.794,0.0334,0
170246,0.0379,-11.316,0.62,0
247756,0.0744,-13.112,0.673,0
112022,0.228,-4.538,0.67,0
524239,0.532,-10.885,0.688,0
419454,0.123,-12.074,0.412,0
456820,0.0277,-6.022,0.71,1
534914,0.185,-8.44,0.547,0
505287,0.761,-13.505,0.397,0
259702,0.401,-8.828,0.584,0
437833,0.317,-5.59,0.854,0
453961,0.846,-16.695,0.113,0
372591,0.988,-16.096,0.056,0
435525,0.49,-5.529,0.78,0
347230,0.0184,-1.099,0.967,0
234208,0.986,-17.414,0.0392,0
274693,0.752,-5.621,0.744,0
324752,0.243,-10.215,0.55,0
243960,0.258,-4.521,0.969,0
87436,0.0183,-3.501,0.954,0
527132,0.00894,-6.391,0.741,0
426499,0.761,-16.212,0.407,0
451313,0.939,-10.896,0.129,0
98176,0.875,-13.421,0.439,0
526296,0.444,-8.075,0.58,0
85248,0.472,-8.005,0.793,0
218094,0.334,-5.997,0.835,0
393233,0.0452,-13.266,0.679,0
468962,0.0757,-11.812,0.585,0
559101,0.0504,-3.725,0.911,0
141897,0.712,-9.483,0.441,0
579466,0.553,-8.176,0.705,0
88169,0.00637,-5.054,0.718,0
164518,0.321,-12.064,0.497,0
139339,0.776,-16.715,0.454,0
585100,0.0915,-6.799,0.799,0
31010,0.849,-11.725,0.315,0
120358,0.89,-13.833,0.159,0
251779,0.824,-22.678,0.247,0
133672,0.9,-13.505,0.211,0
449995,0.188,-8.104,0.754,1
328363,0.725,-8.12,0.449,0
27874,0.806,-11.991,0.576,0
202490,0.236,-12.249,0.462,0
259175,0.706,-13.455,0.46,0
179459,0.762,-22.893,0.158,0
554734,0.131,-5.169,0.652,0
422094,0.0942,-6.118,0.736,0
505129,0.94,-15.655,0.171,0
200713,0.645,-7.728,0.546,0
9476,0.906,-12.286,0.454,0
147142,0.661,-9.172,0.445,0
11119,0.677,-22.802,0.176,0
496819,0.559,-7.568,0.559,0
124245,0.624,-18.723,0.168,0
448667,0.982,-20.772,0.0562,0
141401,0.278,-8.387,0.633,0
142174,0.71,-4.599,0.679,0
367407,0.528,-12.25,0.503,0
184216,0.134,-5.23,0.698,0
111055,0.0811,-6.274,0.586,0
272258,0.397,-11.688,0.684,0
271784,0.112,-7.119,0.657,0
507979,0.154,-4.072,0.974,0
242568,0.531,-14.925,0.241,0
197606,0.679,-5.686,0.535,0
70252,0.826,-7.819,0.356,0
155272,0.338,-8.206,0.563,0
287873,0.626,-14.192,0.374,0
97713,0.876,-9.139,0.37,0
523877,0.00644,-4.264,0.938,0
181782,0.898,-28.476,0.135,0
156395,0.848,-15.937,0.305,0
245862,0.313,-8.156,0.668,1
226918,0.237,-11.432,0.249,0
120423,0.345,-10.877,0.412,0
221153,0.553,-9.289,0.596,0
291302,0.602,-10.21,0.368,0
442379,0.115,-5.923,0.837,0
49627,0.0244,-12.028,0.35,0
331292,0.56,-4.398,0.846,0
548603,0.0733,-7.043,0.412,0
149530,0.183,-9.491,0.646,0
455722,0.282,-6.587,0.727,0
145556,0.858,-7.653,0.406,0
302435,0.000921,-3.62,0.93,0
562052,0.12,-5.563,0.734,0
419951,0.313,-8.516,0.619,0
356104,0.119,-2.336,0.913,0
271541,0.479,-13.544,0.347,0
122125,0.675,-14.853,0.582,0
72515,0.173,-9.007,0.496,0
376538,0.361,-7.622,0.689,0
39266,0.2,-7.847,0.673,0
574139,0.446,-7.626,0.554,0
49336,0.773,-7.46,0.361,0
98710,0.95,-23.81,0.0964,0
423367,0.0535,-7.754,0.7,0
148531,0.443,-3.986,0.735,0
152578,0.15,-7.039,0.728,0
151831,0.438,-14.802,0.518,0
458955,0.0115,-10.548,0.594,0
382860,0.0183,-10.486,0.857,0
476888,0.842,-5.97,0.629,0
482045,0.543,-23.657,0.339,0
12994,0.848,-13.345,0.756,0
302444,0.47,-9.932,0.563,0
460927,0.0248,-5.581,0.822,0
267481,0.811,-12.219,0.318,0
121595,0.996,-12.868,0.272,0
127606,0.0261,-16.511,0.339,0
26781,0.92,-11.476,0.278,0
125989,0.995,-32.7,0.0313,0
339383,0.19,-13.286,0.737,0
86564,0.145,-2.83,0.814,0
566063,0.11,-10.725,0.838,0
233325,0.768,-8.426,0.434,0
286852,0.937,-7.332,0.705,0
319816,0.388,-7.527,0.579,0
129977,0.00129,-3.173,0.908,0
143812,0.831,-8.754,0.752,0
330767,0.801,-13.763,0.324,0
563829,0.232,-13.256,0.57,0
222760,0.15,-14.327,0.396,0
287140,0.974,-16.444,0.411,0
206446,0.791,-18.176,0.222,0
276524,0.751,-15.369,0.244,0
305749,0.935,-12.289,0.44,0
41145,0.919,-16.348,0.368,0
254889,0.0886,-7.724,0.809,0
569395,0.478,-7.642,0.571,0
163472,0.653,-16.679,0.34,0
440377,0.00158,-12.81,0.539,0
441469,0.0542,-8.457,0.789,0
438033,0.105,-6.546,0.497,0
156645,0.122,-3.8,0.875,0
327084,0.574,-5.592,0.626,0
175756,0.00174,-6.58,0.819,0
542585,0.000675,-4.786,0.712,0
430363,0.05,-13.041,0.497,0
51345,0.125,-5.673,0.848,0
478033,0.057,-4.448,0.896,0
441411,0.821,-28.715,0.0789,0
579906,0.807,-16.462,0.373,0
383346,7.84e-05,-8.165,0.838,0
569441,0.63,-9.12,0.567,0
149215,0.769,-13.844,0.406,0
476808,0.802,-8.461,0.518,0
366328,0.728,-14.68,0.495,0
386485,0.181,-6.683,0.742,0
283317,6.51e-06,-6.326,0.951,0
523005,0.00354,-3.724,0.962,0
183006,0.424,-13.592,0.329,0
16816,0.818,-13.887,0.173,0
245928,0.922,-14.078,0.191,0
86105,0.000755,-8.122,0.738,0
190339,0.906,-12.92,0.349,0
419626,0.187,-4.383,0.718,0
252573,0.721,-12.308,0.519,0
221810,0.463,-6.482,0.662,0
522568,0.941,-10.361,0.517,0
108032,0.0525,-7.352,0.287,0
306275,0.0225,-9.084,0.697,0
353630,0.86,-14.592,0.142,0
291250,0.756,-12.772,0.398,0
228475,0.0657,-4.417,0.707,0
337992,0.00676,-2.879,0.935,0
98946,0.44,-15.369,0.276,0
139427,0.954,-21.682,0.0807,0
52053,0.641,-17.804,0.269,0
482827,0.94,-7.332,0.875,0
386476,0.0461,-4.742,0.933,0
368576,0.0214,-9.754,0.94,0
582567,0.00371,-3.636,0.956,0
275399,0.8,-8.898,0.408,0
499391,0.0166,-6.054,0.64,0
322521,0.278,-4.762,0.773,0
234370,0.17,-10.708,0.551,0
180883,0.0157,-5.465,0.97,0
89858,0.00934,-11.685,0.706,0
432507,0.763,-15.108,0.209,0
298475,0.546,-4.961,0.663,0
10812,0.805,-9.312,0.447,0
519592,0.991,-12.433,0.495,0
302213,0.26,-2.789,0.968,1
102432,0.0236,-7.352,0.734,0
145473,0.665,-10.691,0.641,0
27812,0.752,-6.594,0.573,0
186656,0.00104,-3.687,0.827,0
144439,0.094,-11.471,0.458,0
3726,0.971,-17.442,0.153,0
213270,0.782,-6.231,0.615,0
426620,0.753,-11.065,0.531,0
337570,0.000412,-6.004,0.906,0
76721,0.994,-25.262,0.0499,0
481326,0.922,-10.085,0.304,0
74403,0.95,-18.698,0.16,0
132104,0.525,-6.734,0.67,0
407610,0.993,-23.44,0.0527,0
115942,0.157,-5.746,0.711,0
126321,0.138,-12.988,0.404,0
75652,0.000139,-6.625,0.957,0
73430,0.00179,-4.508,0.854,0
291981,0.401,-14.557,0.375,0
304088,1.53e-05,-6.466,0.876,0
107596,0.644,-8.965,0.32,0
226500,0.0406,-13.784,0.504,0
528785,0.415,-6.073,0.871,0
541187,0.962,-16.07,0.206,0
506788,0.948,-10.213,0.201,0
225287,0.0819,-15.659,0.417,0
273179,0.197,-9.786,0.372,0
356432,0.00174,-6.909,0.792,0
193745,0.63,-6.895,0.438,0
176438,0.0193,-4.629,0.869,0
173822,0.000512,-5.487,0.887,0
182877,0.0349,-9.452,0.773,0
13963,0.923,-13.433,0.281,0
83539,0.00409,-1.572,0.979,0
289824,0.00424,-11.491,0.714,0
515077,0.982,-15.314,0.344,0
308534,0.701,-15.763,0.265,0
109693,0.0709,-8.846,0.615,0
414211,0.702,-8.026,0.486,0
456669,0.312,-6.997,0.842,1
209153,0.0415,-5.387,0.92,0
371099,0.249,-4.294,0.914,0
70601,0.0675,-6.823,0.781,1
54232,0.768,-5.324,0.873,0
301175,0.0644,-4.493,0.89,0
238777,0.145,-5.546,0.801,0
128673,0.64,-4.669,0.795,0
82060,0.521,-10.383,0.764,0
568112,0.0567,-5.966,0.84,0
178361,0.000168,-5.251,0.902,0
503408,0.819,-15.117,0.417,0
513617,0.842,-10.178,0.493,0
418150,0.197,-11.548,0.52,0
451062,0.408,-2.989,0.782,0
86023,0.225,-5.802,0.663,0
480112,0.67,-10.914,0.438,0
519752,0.835,-12.074,0.472,0
326742,0.87,-9.181,0.447,0
557443,0.142,-6.571,0.845,0
398062,0.335,-5.734,0.679,0
359741,0.168,-4.328,0.925,0
139096,0.683,-8.501,0.575,0
75891,0.399,-5.049,0.846,0
576474,0.749,-3.126,0.621,0
493056,0.905,-17.907,0.123,0
229803,0.443,-12.653,0.12,0
392277,0.822,-12.234,0.476,0
349938,0.0757,-5.049,0.89,1
392777,0.307,-11.305,0.496,0
27465,0.788,-18.968,0.35,0
120762,0.75,-5.861,0.545,0
369313,0.763,-14.228,0.279,0
166103,0.00343,-4.171,0.897,0
41224,0.338,-15.678,0.269,0
395248,0.0048,-4.302,0.946,0
262386,0.157,-3.155,0.995,0
6114,0.989,-15.091,0.422,0
377336,0.866,-18.266,0.152,0
514336,0.974,-11.911,0.2,0
319999,0.0268,-1.795,0.718,0
522226,0.98,-9.737,0.412,0
401659,0.231,-7.953,0.737,0
231732,0.0341,-11.199,0.349,0
346454,0.753,-19.245,0.133,0
155096,0.0707,-3.799,0.917,0
373771,0.687,-9.227,0.3,0
303175,0.0292,-4.538,0.801,0
345396,0.967,-20.383,0.168,0
31782,0.62,-9.546,0.63,0
136484,0.975,-11.069,0.281,0
208282,0.289,-8.51,0.686,0
563476,0.791,-15.339,0.372,0
584079,0.0912,-10.285,0.564,0
14398,0.99,-14.889,0.279,0
475353,0.16,-6.499,0.744,0
47450,0.596,-4.861,0.646,0
177629,0.0218,-5.83,0.917,0
99150,0.797,-13.105,0.434,0
323972,0.373,-9.715,0.657,0
318403,0.189,-14.918,0.332,0
443650,0.129,-4.11,0.805,0
417954,0.938,-12.06,0.321,0
324667,0.527,-10.613,0.362,0
184742,0.157,-4.468,0.619,0
251104,0.835,-15.769,0.192,0
540365,0.0771,-9.155,0.412,0
175463,3.71e-05,-2.847,0.956,0
2351,0.378,-21.095,0.181,0
575313,0.598,-10.24,0.269,0
463052,0.268,-3.352,0.953,0
27899,0.988,-20.1,0.0121,0
195771,0.636,-9.773,0.229,0
362969,0.0494,-15.778,0.464,0
81192,0.0182,-8.35,0.671,0
166146,0.893,-16.475,0.124,0
436807,0.334,-2.544,0.929,0
371618,0.689,-8.601,0.308,0
380340,0.0179,-1.081,0.933,0
28765,0.982,-8.817,0.364,0
246786,0.995,-19.735,0.0805,0
197506,0.445,-10.669,0.639,0
52247,0.162,-7.038,0.626,0
467199,0.434,-8.189,0.737,0
503044,0.468,-5.708,0.802,0
346215,0.322,-9.035,0.752,0
55666,0.196,-12.736,0.456,0
506111,0.797,-13.022,0.315,0
31110,0.687,-21.598,0.274,0
556595,0.942,-19.662,0.143,0
16424,0.991,-8.072,0.355,0
492324,0.679,-7.871,0.568,0
257336,0.729,-7.42,0.604,0
216764,0.507,-12.851,0.563,0
152687,0.194,-5.421,0.658,0
196564,0.62,-4.754,0.63,0
45211,0.0161,-11.971,0.458,0
212356,0.914,-17.441,0.158,0
396449,0.753,-6.031,0.459,0
36086,0.423,-16.246,0.408,0
493320,0.702,-16.197,0.23,0
243817,0.00883,-5.066,0.726,1
180704,0.00611,-8.886,0.682,0
34096,0.973,-13.616,0.429,0
129971,0.0787,-3.896,0.966,0
436482,0.443,-10.373,0.597,0
75280,0.441,-6.769,0.629,0
34886,0.618,-5.009,0.582,0
178739,0.709,-5.914,0.676,0
11866,0.951,-13.121,0.255,0
555211,0.075,-3.848,0.775,0
25222,0.939,-25.069,0.0343,0
415163,0.61,-5.465,0.51,0
482930,0.728,-15.62,0.539,0
249445,0.733,-9.291,0.498,0
13826,0.774,-13.974,0.193,0
477644,0.025,-4.645,0.88,0
174004,0.0233,-5.549,0.882,0
59349,0.803,-20.964,0.0458,0
151296,0.2,-9.662,0.803,0
8489,0.982,-17.207,0.128,0
472158,0.707,-9.89,0.389,0
399671,0.155,-5.312,0.714,1
357954,0.00516,-5.467,0.854,0
254065,0.161,-5.198,0.796,0
213124,0.933,-15.182,0.251,0
388994,0.331,-9.51,0.646,1
169777,0.106,-7.326,0.814,0
435790,0.871,-11.961,0.307,0
134523,0.987,-6.532,0.447,0
200738,0.0644,-5.362,0.636,0
131874,0.0525,-3.697,0.869,0
179856,0.106,-23.898,0.192,0
97045,0.769,-5.464,0.629,0
251116,0.547,-8.716,0.742,0
344166,0.196,-4.506,0.741,0
302242,0.0175,-12.742,0.494,0
542882,0.557,-15.878,0.181,0
316640,0.13,-11.176,0.408,0
313165,0.00491,-4.461,0.771,0
57418,0.0978,-10.312,0.592,0
463752,0.323,-6.026,0.675,0
44688,0.618,-9.695,0.427,0
63457,0.257,-14.497,0.39,0
371,0.993,-16.471,0.283,0
118991,0.637,-9.929,0.755,0
451894,0.121,-9.02,0.416,0
12671,0.988,-11.706,0.36,0
95067,0.678,-8.416,0.453,0
263642,0.9,-10.585,0.303,0
565965,0.637,-12.082,0.283,0
446691,0.79,-11.229,0.583,0
234795,0.0229,-7.621,0.821,0
532159,0.99,-23.922,0.218,0
184058,0.133,-13.043,0.55,0
322764,0.0516,-6.957,0.707,0
327265,0.682,-11.438,0.716,0
249860,0.789,-8.834,0.555,0
333176,0.792,-5.567,0.7,0
435877,0.0704,-7.466,0.639,0
153161,0.429,-5.538,0.741,0
359079,0.0161,-11.011,0.727,0
351927,0.0282,-7.91,0.69,0
552747,0.0117,-5.808,0.716,0
431725,0.525,-9.35,0.418,0
522967,0.787,-11.935,0.394,0
204468,0.24,-8.823,0.464,0
584651,0.266,-2.44,0.873,0
576702,0.0289,-5.768,0.967,0
101167,0.63,-6.577,0.447,0
89526,0.508,-6.452,0.464,0
340318,0.0863,-10.91,0.906,0
224308,0.828,-16.606,0.193,0
460602,0.304,-7.46,0.931,0
545701,0.452,-5.617,0.667,0
7535,0.573,-22.864,0.189,0
230815,0.0376,-5.157,0.627,0
132144,0.172,-7.694,0.546,0
23994,0.973,-30.864,0.0271,0
542494,0.0212,-6.239,0.598,0
97235,0.957,-14.27,0.094,0
359092,0.658,-13.691,0.308,0
67385,0.00199,-4.799,0.757,0
164355,0.548,-11.131,0.457,0
119778,0.981,-9.996,0.4,0
45368,0.663,-12.352,0.311,0
222937,0.988,-22.889,0.148,0
377280,0.888,-20.202,0.0451,0
149958,0.366,-5.455,0.642,0
218113,0.423,-2.28,0.9,0
502812,0.348,-4.433,0.757,0
581001,0.0154,-4.927,0.937,0
470248,0.0773,-5.006,0.936,0
120063,0.046,-13.432,0.513,0
572965,0.974,-17.118,0.161,0
375949,0.794,-6.472,0.522,0
293693,0.31,-7.064,0.552,0
148457,0.00164,-6.692,0.79,0
41158,0.631,-11.339,0.284,0
275923,0.000393,-4.242,0.901,0
448463,0.000108,-5.618,0.958,0
46771,0.0381,-12.852,0.629,0
144058,0.727,-16.29,0.519,0
169544,0.0167,-5.84,0.871,1
476080,0.956,-14.808,0.118,0
144171,0.473,-6.388,0.538,0
142215,0.00304,-7.016,0.737,0
127624,0.299,-14.286,0.553,0
565880,0.602,-11.919,0.217,0
197851,0.917,-9.802,0.297,0
487053,0.707,-5.461,0.771,0
183543,0.0939,-15.595,0.426,0
563572,0.955,-11.365,0.263,0
564028,0.579,-12.803,0.738,0
576679,0.975,-20.591,0.0843,0
446971,0.315,-11.621,0.408,0
23852,0.98,-16.967,0.304,0
104724,0.334,-12.822,0.527,0
404249,0.282,-4.49,0.731,0
76293,0.00151,-2.188,0.96,0
5008,0.586,-14.141,0.377,0
284412,0.134,-4.528,0.943,0
102064,0.458,-10.348,0.537,0
518251,0.915,-10.792,0.336,0
8744,0.995,-18.421,0.139,0
429392,0.208,-8.43,0.725,0
261940,0.0313,-5.409,0.907,0
177039,0.00839,-4.005,0.891,0
511122,0.995,-15.816,0.181,0
81155,0.0451,-6.131,0.624,1
267337,0.324,-8.507,0.736,0
252737,0.093,-6.323,0.66,0
45390,0.889,-16.509,0.22,0
455544,0.122,-6.496,0.692,0
325176,0.259,-16.539,0.195,0
483607,0.244,-9.498,0.607,0
529974,0.49,-5.013,0.825,0
389868,0.000711,-7.973,0.984,0
143527,0.449,-15.92,0.55,0
135659,0.902,-3.063,0.592,0
489952,0.0692,-5.167,0.697,0
362634,0.907,-26.463,0.0534,0
127589,0.175,-8.021,0.742,0
532746,0.321,-9.239,0.857,0
361938,0.894,-7.587,0.503,0
332648,0.348,-6.942,0.682,0
82776,0.573,-5.708,0.442,0
379035,0.263,-10.723,0.47,0
471953,0.751,-9.285,0.412,0
502483,0.939,-21.344,0.235,0
540765,0.801,-12.906,0.167,0
539025,0.967,-23.67,0.0406,0
